2020-04-12 17:46:32.147359,[SensorTarget(xPosCm=-8.83484212899703, yPosCm=-5.910780477049352, zPosCm=70.46692162646147, amplitude=0.003926908265051488), SensorTarget(xPosCm=20.799638869715658, yPosCm=40.50992105941505, zPosCm=66.21657571522029, amplitude=0.0030378064994216773), SensorTarget(xPosCm=-39.77504778222769, yPosCm=-128.5549753056397, zPosCm=74.22124959837679, amplitude=0.001489281283520694)],Fall
2020-04-12 17:46:32.212418,[SensorTarget(xPosCm=-0.8110393501174348, yPosCm=13.107845113127262, zPosCm=64.79159790701351, amplitude=0.008178038041403738), SensorTarget(xPosCm=22.903904402275554, yPosCm=-170.3219256946931, zPosCm=98.33540964872654, amplitude=0.00142096771697404), SensorTarget(xPosCm=21.31021777974618, yPosCm=49.86995993750798, zPosCm=61.95270539572667, amplitude=0.0032963265905312)],Fall
2020-04-12 17:46:32.278478,[SensorTarget(xPosCm=5.331680417221357, yPosCm=13.52603888734791, zPosCm=63.27613781286594, amplitude=0.008022841444343183), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-74.94475709036057, zPosCm=175.95770329726804, amplitude=0.0016213122086326426), SensorTarget(xPosCm=-18.634971247381493, yPosCm=-5.267565078114058, zPosCm=69.34688604946221, amplitude=0.004548683187117099)],Fall
2020-04-12 17:46:32.343538,[SensorTarget(xPosCm=8.137356528640726, yPosCm=12.470062315014008, zPosCm=63.47981603411322, amplitude=0.007615001460122412), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-79.2526502286079, zPosCm=174.05989600342895, amplitude=0.0021131969369616115), SensorTarget(xPosCm=-9.380084866828833, yPosCm=103.48365594852338, zPosCm=59.7463166186066, amplitude=0.0013822742958126497)],Fall
2020-04-12 17:46:32.407595,[SensorTarget(xPosCm=10.816949992309311, yPosCm=11.596761914073056, zPosCm=64.6198685640753, amplitude=0.006847491584444618), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-78.53973610795104, zPosCm=174.38273944710232, amplitude=0.0018429470316157597), SensorTarget(xPosCm=-8.64173114722563, yPosCm=102.9616852239095, zPosCm=59.44495668024168, amplitude=0.0014484730560269151)],Fall
2020-04-12 17:46:32.472655,[SensorTarget(xPosCm=11.61563626223821, yPosCm=10.913525192245082, zPosCm=64.38614188570959, amplitude=0.006659979768159239), SensorTarget(xPosCm=-18.85875397716694, yPosCm=-11.919641336351186, zPosCm=69.36514877425232, amplitude=0.0038655809938413213), SensorTarget(xPosCm=-41.89399516868681, yPosCm=135.40352091724083, zPosCm=78.17525925079214, amplitude=0.0011360458788235153)],Fall
2020-04-12 17:46:32.538714,[SensorTarget(xPosCm=11.24010776245119, yPosCm=9.972108771095483, zPosCm=65.44326542318494, amplitude=0.006363703437360814), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-73.12098595288177, zPosCm=176.72337530236635, amplitude=0.0016697439098701584), SensorTarget(xPosCm=-8.547628682547119, yPosCm=102.6952610516298, zPosCm=59.29113661265737, amplitude=0.0015029476413089687)],Fall
2020-04-12 17:46:32.603773,[SensorTarget(xPosCm=6.856315629066878, yPosCm=7.65852152837209, zPosCm=66.83342959285912, amplitude=0.006377495788005268), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-75.22117416146705, zPosCm=175.83971372461002, amplitude=0.0017312119162328637), SensorTarget(xPosCm=-0.14559212314677356, yPosCm=169.0022384751058, zPosCm=97.5734878772517, amplitude=0.0014377975244730323)],Fall
2020-04-12 17:46:32.668832,[SensorTarget(xPosCm=0.9362089982866398, yPosCm=8.358515848523904, zPosCm=68.35589878763176, amplitude=0.009361826990189089), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-77.71863631696776, zPosCm=174.75023185682318, amplitude=0.001876373400987401), SensorTarget(xPosCm=-39.833484181934686, yPosCm=-128.7438447185041, zPosCm=74.33029340473574, amplitude=0.0012920614414233635)],Fall
2020-04-12 17:46:32.732891,[SensorTarget(xPosCm=-0.49066177473817985, yPosCm=9.304335083174854, zPosCm=67.36331555790615, amplitude=0.010485992908851095), SensorTarget(xPosCm=-18.634014777812542, yPosCm=-10.175942371392411, zPosCm=68.79456046566311, amplitude=0.0067604136305631545), SensorTarget(xPosCm=43.46784773301883, yPosCm=140.4902923687845, zPosCm=81.11210811764698, amplitude=0.0011971135158611694)],Fall
2020-04-12 17:46:32.798951,[SensorTarget(xPosCm=1.415279770292345, yPosCm=11.652248644759524, zPosCm=66.58120487622958, amplitude=0.01002671426095474), SensorTarget(xPosCm=-39.64538284537779, yPosCm=-122.87102008751347, zPosCm=82.42848248693761, amplitude=0.001633033961907055), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-73.71172981128639, zPosCm=176.47779138806808, amplitude=0.001792547445359079)],Fall
2020-04-12 17:46:32.864010,[SensorTarget(xPosCm=2.112772284471791, yPosCm=14.164965269257065, zPosCm=64.90016471579969, amplitude=0.008578894693704948), SensorTarget(xPosCm=-39.87766391420211, yPosCm=-123.44334474075016, zPosCm=83.13098405262319, amplitude=0.001425689242386611), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-71.2469230075072, zPosCm=177.48719933264175, amplitude=0.0017555658139584787)],Fall
2020-04-12 17:46:32.930069,[SensorTarget(xPosCm=-2.079302976017152, yPosCm=13.934613525815825, zPosCm=64.82442488604534, amplitude=0.007200972390809121), SensorTarget(xPosCm=-40.109279577721026, yPosCm=-129.6352294501791, zPosCm=74.84493461951983, amplitude=0.0014586250763480762), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-69.01717546661797, zPosCm=178.36608269397135, amplitude=0.0018583085309546836)],Fall
2020-04-12 17:46:32.995129,[SensorTarget(xPosCm=-5.973479583249313, yPosCm=12.611992327681202, zPosCm=67.60357348081953, amplitude=0.0075893737861311115), SensorTarget(xPosCm=-39.982404805055936, yPosCm=-129.2251637387268, zPosCm=74.60818307062739, amplitude=0.0014286060946696834), SensorTarget(xPosCm=-17.58638156192633, yPosCm=-78.71235413165904, zPosCm=180.8288817932872, amplitude=0.0019304785751565027)],Fall
2020-04-12 17:46:33.060188,[SensorTarget(xPosCm=-12.11455893706005, yPosCm=15.261204417473289, zPosCm=65.06704228877454, amplitude=0.004325865927300479), SensorTarget(xPosCm=19.21963721217967, yPosCm=8.796344311065246, zPosCm=71.1872556158636, amplitude=0.003455796499626774), SensorTarget(xPosCm=-40.00451451733665, yPosCm=-129.29662345215883, zPosCm=74.64944035541359, amplitude=0.0013504730713218961)],Fall
2020-04-12 17:46:33.125247,[SensorTarget(xPosCm=-13.527764666097712, yPosCm=15.634445697462986, zPosCm=62.08106179632673, amplitude=0.004694383939101571), SensorTarget(xPosCm=-50.665981122257776, yPosCm=-80.54143293611938, zPosCm=171.0770448833182, amplitude=0.0015655302936955398), SensorTarget(xPosCm=14.745211003226505, yPosCm=103.25374998665262, zPosCm=59.61358034963222, amplitude=0.0014514793145602206)],Fall
2020-04-12 17:46:33.190306,[SensorTarget(xPosCm=-11.70483279609291, yPosCm=12.108071632696422, zPosCm=65.65347999035761, amplitude=0.0053321652874665105), SensorTarget(xPosCm=47.380529199512075, yPosCm=-4.674491548895985, zPosCm=176.7647452891057, amplitude=0.0018821483732887891), SensorTarget(xPosCm=1.363814132241755, yPosCm=-103.89577912034602, zPosCm=59.98425604279769, amplitude=0.0013741670978115073)],Fall
2020-04-12 17:46:33.256366,[SensorTarget(xPosCm=-8.568098716026922, yPosCm=11.667274479425155, zPosCm=66.43578847014524, amplitude=0.005979523200788159), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-88.15238279857758, zPosCm=169.7262129781832, amplitude=0.0022086553527000843), SensorTarget(xPosCm=5.901312088142733, yPosCm=101.68893032653446, zPosCm=58.710131297629786, amplitude=0.001647208000986031)],Fall
2020-04-12 17:46:33.322426,[SensorTarget(xPosCm=-6.608499163112544, yPosCm=11.249287991532222, zPosCm=66.98709559467805, amplitude=0.00668173472830394), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-81.30606184574961, zPosCm=173.11023734059665, amplitude=0.002170813516491089), SensorTarget(xPosCm=11.929028916248212, yPosCm=101.53729510071507, zPosCm=58.62258465918433, amplitude=0.0016348873504148408)],Fall
2020-04-12 17:46:33.387485,[SensorTarget(xPosCm=-6.081149686928975, yPosCm=10.38036278449656, zPosCm=67.47778712454536, amplitude=0.007004319526408167), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-78.55225636640681, zPosCm=174.37709994356732, amplitude=0.002154748375664315), SensorTarget(xPosCm=32.377226449430395, yPosCm=104.64484089272193, zPosCm=60.41672705871858, amplitude=0.001186252839726557)],Fall
2020-04-12 17:46:33.452544,[SensorTarget(xPosCm=-5.768598391894697, yPosCm=9.836479366448618, zPosCm=67.89784753911243, amplitude=0.007179986057536194), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-79.84493573779827, zPosCm=173.78899908224753, amplitude=0.0023676515867605843), SensorTarget(xPosCm=13.625054402318082, yPosCm=171.06656137129897, zPosCm=98.76532525706313, amplitude=0.0014723370825271427)],Fall
2020-04-12 17:46:33.516602,[SensorTarget(xPosCm=-5.799815730831637, yPosCm=9.126329807895821, zPosCm=68.38072242247098, amplitude=0.006926293246153257), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-84.71843605477162, zPosCm=171.46607990333288, amplitude=0.0024896031310436516), SensorTarget(xPosCm=7.764571353075622, yPosCm=-25.09548911213424, zPosCm=14.488887394336029, amplitude=0.0009248782804623563)],Fall
2020-04-12 17:46:33.582662,[SensorTarget(xPosCm=-4.132499181597509, yPosCm=9.087345632813914, zPosCm=69.35634992607108, amplitude=0.006424268267163349), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-89.3042738100659, zPosCm=169.12296308969798, amplitude=0.002262528178565656), SensorTarget(xPosCm=17.29389005424585, yPosCm=102.2996993178467, zPosCm=59.06275893917658, amplitude=0.0013486909482201706)],Fall
2020-04-12 17:46:33.647721,[SensorTarget(xPosCm=-6.099350705894422, yPosCm=8.85090092973089, zPosCm=69.52347351898337, amplitude=0.005366481944745006), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-85.70909756143435, zPosCm=170.97304044844932, amplitude=0.0018979595896602048), SensorTarget(xPosCm=20.86325990031001, yPosCm=101.89650087421056, zPosCm=58.82997220920642, amplitude=0.0015082417135759752)],Fall
2020-04-12 17:46:33.712780,[SensorTarget(xPosCm=-12.94416616669, yPosCm=9.080798999743493, zPosCm=66.91442763417265, amplitude=0.004113884153786312), SensorTarget(xPosCm=14.662379558877173, yPosCm=-0.9205235764331863, zPosCm=72.58872075261847, amplitude=0.003719105951926612), SensorTarget(xPosCm=-40.07196743537491, yPosCm=-129.51463471037724, zPosCm=74.77530921403236, amplitude=0.0014501002890262695)],Fall
2020-04-12 17:46:33.776838,[SensorTarget(xPosCm=4.2083602331823275, yPosCm=6.209104878478835, zPosCm=77.58016366732485, amplitude=0.005202905218651464), SensorTarget(xPosCm=43.009573865278334, yPosCm=36.66042732744772, zPosCm=156.2713343430059, amplitude=0.002459410310489287), SensorTarget(xPosCm=-39.73882274339083, yPosCm=-121.64366217265155, zPosCm=84.84029892244807, amplitude=0.0011260135931833498)],Fall
2020-04-12 17:46:33.842898,[SensorTarget(xPosCm=7.380654699523073, yPosCm=6.038082139305667, zPosCm=78.23851122101519, amplitude=0.0051729331223763905), SensorTarget(xPosCm=-50.59232338822064, yPosCm=-69.36803791309052, zPosCm=175.60885545143026, amplitude=0.0015043666074126966), SensorTarget(xPosCm=-22.65613333497993, yPosCm=170.34677782902355, zPosCm=98.34975803517214, amplitude=0.0010804899854158366)],Fall
2020-04-12 17:46:33.906956,[SensorTarget(xPosCm=11.872889057272369, yPosCm=5.8233341508339524, zPosCm=77.02873800701553, amplitude=0.005346318764157759), SensorTarget(xPosCm=-47.08478714128771, yPosCm=1.9436655690828493, zPosCm=175.7120681286115, amplitude=0.0021749260604294585), SensorTarget(xPosCm=-12.398038655748355, yPosCm=-103.46697857484506, zPosCm=59.73668793242405, amplitude=0.0014125595873559532)],Fall
2020-04-12 17:46:33.973016,[SensorTarget(xPosCm=15.109011022734824, yPosCm=5.223897552520986, zPosCm=77.20761662436215, amplitude=0.004602375068143757), SensorTarget(xPosCm=-5.003827620918363, yPosCm=35.31374271681048, zPosCm=162.03598043058548, amplitude=0.0026885232732522806), SensorTarget(xPosCm=-50.78125284025715, yPosCm=-77.67115915213552, zPosCm=172.87089144041025, amplitude=0.0017294514834885854)],Fall
2020-04-12 17:46:34.038075,[SensorTarget(xPosCm=8.436535908973926, yPosCm=8.273422665596819, zPosCm=79.03993709571554, amplitude=0.004908138697974421), SensorTarget(xPosCm=-41.71846058579639, yPosCm=-86.23624816858599, zPosCm=173.2826579555998, amplitude=0.0024378897317876938), SensorTarget(xPosCm=-7.567235655527668, yPosCm=103.77804722650484, zPosCm=59.91628350219628, amplitude=0.0016167046625388337)],Fall
2020-04-12 17:46:34.103134,[SensorTarget(xPosCm=5.157743454410977, yPosCm=6.716491091570837, zPosCm=79.89158722377037, amplitude=0.006851793565249434), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-82.90343610840651, zPosCm=172.35095081374493, amplitude=0.0025200942110379554), SensorTarget(xPosCm=-7.696043841251054, yPosCm=102.74034856439332, zPosCm=59.31716790028848, amplitude=0.0015696503084225003)],Fall
2020-04-12 17:46:34.169194,[SensorTarget(xPosCm=2.0871643253342462, yPosCm=7.534786138367362, zPosCm=79.37849828324542, amplitude=0.007855158421096234), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-77.50210688731204, zPosCm=174.8463708316825, amplitude=0.002175151199368768), SensorTarget(xPosCm=46.59018530190619, yPosCm=27.441452085396012, zPosCm=171.69786402992497, amplitude=0.003121305296652903)],Fall
2020-04-12 17:46:34.234253,[SensorTarget(xPosCm=-0.509806831738122, yPosCm=9.340909847586694, zPosCm=79.79789440441934, amplitude=0.009703566812891537), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-80.69368792276485, zPosCm=173.39653599309878, amplitude=0.002020748875668889), SensorTarget(xPosCm=50.38340122195378, yPosCm=162.8417126074825, zPosCm=94.01670660922973, amplitude=0.0011138710011120254)],Fall
2020-04-12 17:46:34.299312,[SensorTarget(xPosCm=9.973547226640862, yPosCm=11.690540437038848, zPosCm=85.22900961543611, amplitude=0.0065004377422363604), SensorTarget(xPosCm=-41.319893841459745, yPosCm=-76.5291000194956, zPosCm=177.87625817724108, amplitude=0.0020131572921552577), SensorTarget(xPosCm=-19.411428382689056, yPosCm=4.997714219768638, zPosCm=72.27184306990695, amplitude=0.005031019309511836)],Fall
2020-04-12 17:46:34.364372,[SensorTarget(xPosCm=1.6329391311607433, yPosCm=11.046546866015898, zPosCm=87.1253554318306, amplitude=0.005817373440441898), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-79.30391852350411, zPosCm=174.03654349532454, amplitude=0.0018344317511113201), SensorTarget(xPosCm=-22.66095584338957, yPosCm=-73.24136063390992, zPosCm=42.28591927780237, amplitude=0.00182296593094267)],Fall
2020-04-12 17:46:34.430431,[SensorTarget(xPosCm=-16.262182332149596, yPosCm=10.866900342400648, zPosCm=84.18360946857322, amplitude=0.005743077563190728), SensorTarget(xPosCm=28.64356646539908, yPosCm=-20.31058506238917, zPosCm=104.95203091276555, amplitude=0.0041305644353708685), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-81.25685341999177, zPosCm=173.13334091752674, amplitude=0.0022022706207295317)],Fall
2020-04-12 17:46:34.494490,[SensorTarget(xPosCm=9.390646117101266, yPosCm=12.082866104342784, zPosCm=92.7248792993823, amplitude=0.009641239554904814), SensorTarget(xPosCm=-24.84772935116721, yPosCm=-80.30912371569289, zPosCm=46.36649419563826, amplitude=0.0020699788954778066), SensorTarget(xPosCm=-37.277832765481534, yPosCm=168.4065687205567, zPosCm=97.22957778411465, amplitude=0.0011661110638019544)],Fall
2020-04-12 17:46:34.559549,[SensorTarget(xPosCm=-23.439447986350896, yPosCm=23.1383899407457, zPosCm=84.36158674375102, amplitude=0.004611125786061055), SensorTarget(xPosCm=6.631682345768283, yPosCm=3.8179851503194833, zPosCm=99.42561708841444, amplitude=0.003991609236740785), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-78.50060827091826, zPosCm=174.40035684045606, amplitude=0.0019513444551940214)],Fall
2020-04-12 17:46:34.624608,[SensorTarget(xPosCm=-25.769041592516245, yPosCm=22.253894793148216, zPosCm=93.56119415817949, amplitude=0.004198682459538208), SensorTarget(xPosCm=26.401912161607616, yPosCm=-2.8905704173639895, zPosCm=98.49086961778224, amplitude=0.0029735325884108856), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-82.17539315467808, zPosCm=172.6992609273608, amplitude=0.0017855094861108317)],Fall
2020-04-12 17:46:34.689667,[SensorTarget(xPosCm=2.73731524291822, yPosCm=-7.989965612743657, zPosCm=114.93020555857609, amplitude=0.0021869584222454904), SensorTarget(xPosCm=-51.24617093029911, yPosCm=-72.96176793745055, zPosCm=176.78916930746684, amplitude=0.0021143184319975263), SensorTarget(xPosCm=-0.5325485338031347, yPosCm=101.45996626164889, zPosCm=58.577938833133345, amplitude=0.001814540802585122)],Fall
2020-04-12 17:46:34.754726,[SensorTarget(xPosCm=-22.142377521743278, yPosCm=0.14526776402320246, zPosCm=179.64741096559166, amplitude=0.002105731608178253), SensorTarget(xPosCm=30.872043042184345, yPosCm=13.833544216464194, zPosCm=114.38254828916834, amplitude=0.0019229625790841648), SensorTarget(xPosCm=-14.467340768053807, yPosCm=-102.90695986592809, zPosCm=59.41336098007961, amplitude=0.0015904571665217853)],Fall
2020-04-12 17:46:34.819289,[SensorTarget(xPosCm=-36.1915452478965, yPosCm=-69.47441636520506, zPosCm=181.8446521712519, amplitude=0.0019635346715108307), SensorTarget(xPosCm=10.485498025023961, yPosCm=105.09657018920898, zPosCm=60.67753308964622, amplitude=0.0014962425145009408), SensorTarget(xPosCm=-0.3489371380006728, yPosCm=-44.388204435059215, zPosCm=25.627541779425584, amplitude=0.0010420796912994905)],Fall
2020-04-12 17:46:34.884348,[SensorTarget(xPosCm=-22.44796627585012, yPosCm=0.6990586732954437, zPosCm=179.36114325855954, amplitude=0.0018769705668295448), SensorTarget(xPosCm=6.363768447581093, yPosCm=102.49130905912472, zPosCm=59.17338487488279, amplitude=0.0014319112879407172), SensorTarget(xPosCm=-0.552697269062698, yPosCm=-44.39016121138247, zPosCm=25.62867152476256, amplitude=0.0010362999627597377)],Fall
2020-04-12 17:46:34.949407,[SensorTarget(xPosCm=-46.837142651774364, yPosCm=-0.26770054546498995, zPosCm=174.79839106864384, amplitude=0.0020090342513197695), SensorTarget(xPosCm=5.932368308870344, yPosCm=102.82525221986624, zPosCm=59.366187048630955, amplitude=0.001450865366033212), SensorTarget(xPosCm=-3.439262831206638, yPosCm=-103.8299496975117, zPosCm=59.9462494078037, amplitude=0.0012653125210160623)],Fall
2020-04-12 17:46:35.013465,[SensorTarget(xPosCm=-46.801845998688854, yPosCm=1.2548963755714257, zPosCm=174.66235918729387, amplitude=0.0017115552319876143), SensorTarget(xPosCm=6.1450564866075075, yPosCm=102.52007076890217, zPosCm=59.18999045576516, amplitude=0.0014061820211465795), SensorTarget(xPosCm=-0.43533721971650335, yPosCm=-44.383332984217006, zPosCm=25.62472924597049, amplitude=0.0010364699093918927)],Fall
2020-04-12 17:46:35.078524,[SensorTarget(xPosCm=-46.89643315283408, yPosCm=1.9571516371451696, zPosCm=175.00892799906416, amplitude=0.0019268584859323374), SensorTarget(xPosCm=4.798522611588549, yPosCm=102.44844276507872, zPosCm=59.14863600847619, amplitude=0.0014418730348454683), SensorTarget(xPosCm=-0.4059610196177308, yPosCm=-44.36466630648374, zPosCm=25.613952034556313, amplitude=0.0010379160185377578)],Fall
2020-04-12 17:46:35.144584,[SensorTarget(xPosCm=-30.57476045212251, yPosCm=2.1009368700597646, zPosCm=179.40271033896244, amplitude=0.0020337787939751785), SensorTarget(xPosCm=6.833964227954074, yPosCm=102.88702361258224, zPosCm=59.40185077884376, amplitude=0.0014581933798587582), SensorTarget(xPosCm=-0.4395214875272342, yPosCm=-44.35454559912749, zPosCm=25.608108841439797, amplitude=0.0010334547796021882)],Fall
2020-04-12 17:46:35.216650,[SensorTarget(xPosCm=-38.0452425343713, yPosCm=-73.15951389425982, zPosCm=180.01179141171963, amplitude=0.001874563324547055), SensorTarget(xPosCm=5.6479293196582745, yPosCm=102.60620587342669, zPosCm=59.23972058154907, amplitude=0.0014563855961005094), SensorTarget(xPosCm=-0.29428954262688867, yPosCm=-44.36508453644713, zPosCm=25.614193499738256, amplitude=0.001045356821624836)],Fall
2020-04-12 17:46:35.282710,[SensorTarget(xPosCm=-40.31961995156736, yPosCm=4.321917536001537, zPosCm=150.4127906491169, amplitude=0.00238360335681351), SensorTarget(xPosCm=-29.881510854266928, yPosCm=-78.25921267429783, zPosCm=179.40621767560162, amplitude=0.001971490615518926), SensorTarget(xPosCm=10.00206578835149, yPosCm=102.38533944599322, zPosCm=59.112203290215405, amplitude=0.0014380160957206322)],Fall
2020-04-12 17:46:35.347768,[SensorTarget(xPosCm=-46.88842078481807, yPosCm=1.2812738256334917, zPosCm=174.98527785923872, amplitude=0.0021661447009057124), SensorTarget(xPosCm=7.382834275787063, yPosCm=102.7845589295327, zPosCm=59.34269276650266, amplitude=0.0013862038277749856), SensorTarget(xPosCm=-22.638254137002022, yPosCm=-79.92133360624265, zPosCm=179.7333855582434, amplitude=0.001983625431038572)],Fall
2020-04-12 17:46:35.412828,[SensorTarget(xPosCm=-51.24617093029911, yPosCm=-70.43650138760515, zPosCm=177.81037438028318, amplitude=0.002102243739741895), SensorTarget(xPosCm=4.879610867483266, yPosCm=102.32543798222349, zPosCm=59.077619163983094, amplitude=0.0014630107937754998), SensorTarget(xPosCm=-17.203185438627745, yPosCm=-15.60598069974677, zPosCm=108.2469599295616, amplitude=0.001743445071402642)],Fall
2020-04-12 17:46:35.477887,[SensorTarget(xPosCm=-46.88272884553016, yPosCm=-3.4154585819478367, zPosCm=174.93538732309926, amplitude=0.0019492292191926656), SensorTarget(xPosCm=6.027638784079689, yPosCm=102.59872050772394, zPosCm=59.23539890364561, amplitude=0.001406443516742773), SensorTarget(xPosCm=-0.3972724877797543, yPosCm=-44.36339829980992, zPosCm=25.61321995056185, amplitude=0.0010380947191932473)],Fall
